Fecha,Producto,Categoría,Región,Canal,Cantidad,PrecioUnitario,CostoUnitario,Ventas,Costo,Margen,MargenPct,AñoMes,TicketPromedio
2025-02-27,Purificador A2,Hogar,Oeste,Distribuidor,2,315.03,197.78,630.06,395.56,234.5,0.3722,2025-02,315.03
2024-07-20,Pack Proteico,Alimentos,Este,Online,4,89.82,41.62,359.28,166.48,192.8,0.5366,2024-07,89.82
2024-03-07,Purificador A2,Hogar,Centro,Online,2,582.57,400.18,1165.14,800.36,364.78,0.3131,2024-03,582.57
2024-03-27,Auriculares Max,Electrónica,Norte,Distribuidor,2,654.97,362.01,1309.94,724.02,585.92,0.4473,2024-03,654.97
2024-10-16,Cocoa Premium,Alimentos,Norte,Distribuidor,1,25.3,13.42,25.3,13.42,11.88,0.4696,2024-10,25.3
2024-01-19,Chaqueta Premium,Moda,Norte,Retail,5,64.83,42.92,324.15,214.6,109.55,0.338,2024-01,64.83
2024-05-14,Purificador A2,Hogar,Centro,Online,2,505.21,249.1,1010.42,498.2,512.22,0.5069,2024-05,505.21
2025-04-10,Café Gourmet,Alimentos,Este,Retail,1,53.64,34.47,53.64,34.47,19.17,0.3574,2025-04,53.64
2025-04-24,Smart Band,Deportes,Oeste,Retail,1,80.8,43.4,80.8,43.4,37.4,0.4629,2025-04,80.8
2024-04-19,Cocoa Premium,Alimentos,Norte,Retail,4,40.71,24.19,162.84,96.76,66.08,0.4058,2024-04,40.71
2024-03-27,Licuadora Pro,Hogar,Norte,Distribuidor,1,235.03,161.33,235.03,161.33,73.7,0.3136,2024-03,235.03
2025-06-25,Cafetera Barista,Hogar,Centro,Distribuidor,2,464.69,247.44,929.38,494.88,434.5,0.4675,2025-06,464.69
2024-11-02,Chaqueta Premium,Moda,Norte,Retail,3,173.48,138.03,520.44,414.09,106.35,0.2043,2024-11,173.48
2025-05-24,Cafetera Barista,Hogar,Centro,Online,1,481.98,355.94,481.98,355.94,126.04,0.2615,2025-05,481.98
2024-10-03,Tablet Air,Electrónica,Norte,Distribuidor,1,615.11,310.83,615.11,310.83,304.28,0.4947,2024-10,615.11
2025-05-19,Jeans Fit,Moda,Este,Online,5,114.57,54.89,572.85,274.45,298.4,0.5209,2025-05,114.57
2025-06-07,Aspiradora Plus,Hogar,Oeste,Online,1,487.16,306.24,487.16,306.24,180.92,0.3714,2025-06,487.16
2025-05-27,Smartwatch Z,Electrónica,Sur,Online,2,1093.01,516.86,2186.02,1033.72,1152.3,0.5271,2025-05,1093.01
2025-06-08,Auriculares Max,Electrónica,Centro,Distribuidor,3,634.5,332.39,1903.5,997.17,906.33,0.4761,2025-06,634.5
2024-11-08,Bolso Classic,Moda,Este,Online,5,173.72,130.08,868.6,650.4,218.2,0.2512,2024-11,173.72
2024-06-30,Chaqueta Premium,Moda,Este,Retail,2,75.6,57.24,151.2,114.48,36.72,0.2429,2024-06,75.6
2025-04-19,Purificador A2,Hogar,Norte,Retail,4,427.28,335.43,1709.12,1341.72,367.4,0.215,2025-04,427.28
2025-04-24,Aspiradora Plus,Hogar,Centro,Online,2,213.14,151.69,426.28,303.38,122.9,0.2883,2025-04,213.14
2024-08-24,Bolso Classic,Moda,Sur,Online,1,335.49,183.88,335.49,183.88,151.61,0.4519,2024-08,335.49
2024-03-27,Licuadora Pro,Hogar,Oeste,Retail,1,67.38,48.72,67.38,48.72,18.66,0.2769,2024-03,67.38
2025-05-31,Colchoneta Yoga,Deportes,Norte,Online,4,745.12,398.36,2980.48,1593.44,1387.04,0.4654,2025-05,745.12
2025-06-03,Purificador A2,Hogar,Oeste,Online,2,194.09,148.34,388.18,296.68,91.5,0.2357,2025-06,194.09
2024-09-25,Bolso Classic,Moda,Este,Distribuidor,4,107.9,54.5,431.6,218.0,213.6,0.4949,2024-09,107.9
2025-05-10,Auriculares Max,Electrónica,Sur,Retail,1,811.6,612.26,811.6,612.26,199.34,0.2456,2025-05,811.6
2025-05-23,Bolso Classic,Moda,Este,Retail,2,241.51,136.96,483.02,273.92,209.1,0.4329,2025-05,241.51
2024-08-07,Licuadora Pro,Hogar,Oeste,Online,2,67.43,34.87,134.86,69.74,65.12,0.4829,2024-08,67.43
2025-05-05,Laptop Pro,Electrónica,Oeste,Distribuidor,3,1479.4,994.39,4438.2,2983.17,1455.03,0.3278,2025-05,1479.4
2024-10-28,Chaqueta Premium,Moda,Sur,Retail,1,200.61,109.82,200.61,109.82,90.79,0.4526,2024-10,200.61
2024-08-07,Bicicleta Urbana,Deportes,Norte,Online,3,135.66,66.07,406.98,198.21,208.77,0.513,2024-08,135.66
2024-09-01,Colchoneta Yoga,Deportes,Centro,Retail,1,64.36,31.39,64.36,31.39,32.97,0.5123,2024-09,64.36
2024-03-30,Auriculares Max,Electrónica,Centro,Online,2,402.63,200.37,805.26,400.74,404.52,0.5023,2024-03,402.63
2025-05-01,Colchoneta Yoga,Deportes,Norte,Online,2,1076.69,665.18,2153.38,1330.36,823.02,0.3822,2025-05,1076.69
2024-02-22,Aspiradora Plus,Hogar,Centro,Online,3,274.33,150.22,822.99,450.66,372.33,0.4524,2024-02,274.33
2025-04-29,Jeans Fit,Moda,Centro,Online,1,317.05,242.75,317.05,242.75,74.3,0.2343,2025-04,317.05
2024-12-08,Purificador A2,Hogar,Este,Online,1,249.49,140.67,249.49,140.67,108.82,0.4362,2024-12,249.49
2024-02-02,Snack Saludable,Alimentos,Sur,Online,4,50.65,34.06,202.6,136.24,66.36,0.3275,2024-02,50.65
2024-04-29,Mancuernas Set,Deportes,Centro,Retail,1,407.04,213.21,407.04,213.21,193.83,0.4762,2024-04,407.04
2024-11-28,Café Gourmet,Alimentos,Norte,Retail,3,63.18,41.84,189.54,125.52,64.02,0.3378,2024-11,63.18
2024-07-20,Colchoneta Yoga,Deportes,Norte,Retail,3,127.88,95.84,383.64,287.52,96.12,0.2505,2024-07,127.88
2024-11-25,Café Gourmet,Alimentos,Sur,Online,1,57.99,41.15,57.99,41.15,16.84,0.2904,2024-11,57.99
2024-06-03,Smartwatch Z,Electrónica,Sur,Online,2,938.85,623.9,1877.7,1247.8,629.9,0.3355,2024-06,938.85
2024-06-10,Cafetera Barista,Hogar,Sur,Retail,1,471.71,308.38,471.71,308.38,163.33,0.3463,2024-06,471.71
2024-12-08,Colchoneta Yoga,Deportes,Centro,Retail,1,96.74,55.53,96.74,55.53,41.21,0.426,2024-12,96.74
2025-06-07,Bicicleta Urbana,Deportes,Centro,Online,1,333.33,251.73,333.33,251.73,81.6,0.2448,2025-06,333.33
2024-11-04,Aspiradora Plus,Hogar,Este,Online,1,132.97,66.88,132.97,66.88,66.09,0.497,2024-11,132.97
2024-07-16,Tablet Air,Electrónica,Este,Distribuidor,3,1065.31,677.81,3195.93,2033.43,1162.5,0.3637,2024-07,1065.31
2025-01-15,Pack Proteico,Alimentos,Este,Online,4,30.07,21.71,120.28,86.84,33.44,0.278,2025-01,30.07
2025-02-01,Smartwatch Z,Electrónica,Sur,Online,3,529.38,278.4,1588.14,835.2,752.94,0.4741,2025-02,529.38
2024-02-23,Colchoneta Yoga,Deportes,Este,Distribuidor,5,461.95,259.7,2309.75,1298.5,1011.25,0.4378,2024-02,461.95
2024-11-05,Purificador A2,Hogar,Oeste,Online,2,202.62,144.43,405.24,288.86,116.38,0.2872,2024-11,202.62
2024-01-20,Aspiradora Plus,Hogar,Este,Retail,5,456.34,265.92,2281.7,1329.6,952.1,0.4173,2024-01,456.34
2024-03-22,Mancuernas Set,Deportes,Sur,Retail,2,221.11,123.02,442.22,246.04,196.18,0.4436,2024-03,221.11
2025-03-13,Smartphone X,Electrónica,Centro,Distribuidor,1,798.5,612.47,798.5,612.47,186.03,0.233,2025-03,798.5
2025-06-17,Bicicleta Urbana,Deportes,Oeste,Retail,3,462.88,243.7,1388.64,731.1,657.54,0.4735,2025-06,462.88
2024-04-27,Licuadora Pro,Hogar,Oeste,Online,2,367.0,232.64,734.0,465.28,268.72,0.3661,2024-04,367.0
2025-01-29,Aspiradora Plus,Hogar,Oeste,Online,2,468.65,373.3,937.3,746.6,190.7,0.2035,2025-01,468.65
2025-01-18,Colchoneta Yoga,Deportes,Norte,Online,4,1119.38,590.05,4477.52,2360.2,2117.32,0.4729,2025-01,1119.38
2024-02-25,Cafetera Barista,Hogar,Centro,Online,2,471.98,259.45,943.96,518.9,425.06,0.4503,2024-02,471.98
2025-03-21,Snack Saludable,Alimentos,Sur,Distribuidor,2,11.42,6.14,22.84,12.28,10.56,0.4623,2025-03,11.42
2025-04-06,Té Orgánico,Alimentos,Norte,Retail,1,89.33,71.05,89.33,71.05,18.28,0.2046,2025-04,89.33
2024-02-05,Café Gourmet,Alimentos,Oeste,Distribuidor,2,15.21,11.05,30.42,22.1,8.32,0.2735,2024-02,15.21
2024-08-10,Auriculares Max,Electrónica,Oeste,Distribuidor,1,802.46,463.91,802.46,463.91,338.55,0.4219,2024-08,802.46
2025-05-30,Bolso Classic,Moda,Norte,Retail,3,101.26,66.16,303.78,198.48,105.3,0.3466,2025-05,101.26
2025-05-26,Pack Proteico,Alimentos,Oeste,Distribuidor,3,75.0,37.53,225.0,112.59,112.41,0.4996,2025-05,75.0
2025-05-12,Horno Smart,Hogar,Sur,Online,2,220.74,168.19,441.48,336.38,105.1,0.2381,2025-05,220.74
2024-04-18,Smartphone X,Electrónica,Este,Distribuidor,4,955.48,522.95,3821.92,2091.8,1730.12,0.4527,2024-04,955.48
2025-03-15,Smart Band,Deportes,Norte,Retail,1,1013.02,573.59,1013.02,573.59,439.43,0.4338,2025-03,1013.02
2024-05-13,Cocoa Premium,Alimentos,Sur,Online,2,14.18,6.58,28.36,13.16,15.2,0.536,2024-05,14.18
2024-10-29,Auriculares Max,Electrónica,Centro,Online,1,1234.1,656.11,1234.1,656.11,577.99,0.4683,2024-10,1234.1
2025-05-12,Bolso Classic,Moda,Oeste,Online,1,221.8,155.25,221.8,155.25,66.55,0.3,2025-05,221.8
2024-07-18,Cocoa Premium,Alimentos,Este,Distribuidor,2,57.01,29.45,114.02,58.9,55.12,0.4834,2024-07,57.01
2024-07-31,Bicicleta Urbana,Deportes,Oeste,Retail,1,669.08,485.83,669.08,485.83,183.25,0.2739,2024-07,669.08
2024-11-14,Mancuernas Set,Deportes,Sur,Distribuidor,3,719.45,421.56,2158.35,1264.68,893.67,0.4141,2024-11,719.45
2024-10-29,Smart Band,Deportes,Sur,Retail,1,1056.17,478.78,1056.17,478.78,577.39,0.5467,2024-10,1056.17
2024-04-29,Chaqueta Premium,Moda,Oeste,Retail,2,124.57,61.77,249.14,123.54,125.6,0.5041,2024-04,124.57
2025-01-24,Bicicleta Urbana,Deportes,Centro,Retail,1,642.61,463.68,642.61,463.68,178.93,0.2784,2025-01,642.61
2025-01-04,Zapatillas Urban,Moda,Norte,Retail,2,162.62,91.26,325.24,182.52,142.72,0.4388,2025-01,162.62
2024-03-15,Café Gourmet,Alimentos,Oeste,Online,1,83.67,42.51,83.67,42.51,41.16,0.4919,2024-03,83.67
2024-02-25,Licuadora Pro,Hogar,Norte,Distribuidor,1,524.02,240.78,524.02,240.78,283.24,0.5405,2024-02,524.02
2024-06-22,Licuadora Pro,Hogar,Norte,Online,3,175.7,108.41,527.1,325.23,201.87,0.383,2024-06,175.7
2024-10-20,Chaqueta Premium,Moda,Norte,Distribuidor,3,35.41,16.51,106.23,49.53,56.7,0.5337,2024-10,35.41
2024-07-23,Camisa Oxford,Moda,Norte,Distribuidor,3,74.95,44.86,224.85,134.58,90.27,0.4015,2024-07,74.95
2024-11-28,Smartphone X,Electrónica,Centro,Online,3,815.9,581.59,2447.7,1744.77,702.93,0.2872,2024-11,815.9
2025-03-10,Chaqueta Premium,Moda,Centro,Distribuidor,4,231.11,132.8,924.44,531.2,393.24,0.4254,2025-03,231.11
2025-02-03,Smartwatch Z,Electrónica,Este,Distribuidor,1,260.23,134.24,260.23,134.24,125.99,0.4841,2025-02,260.23
2025-02-07,Smartwatch Z,Electrónica,Norte,Distribuidor,2,553.0,318.02,1106.0,636.04,469.96,0.4249,2025-02,553.0
2024-12-20,Chaqueta Premium,Moda,Norte,Online,1,122.2,92.74,122.2,92.74,29.46,0.2411,2024-12,122.2
2025-04-08,Licuadora Pro,Hogar,Oeste,Distribuidor,1,378.98,242.58,378.98,242.58,136.4,0.3599,2025-04,378.98
2025-06-11,Horno Smart,Hogar,Norte,Retail,5,345.64,197.41,1728.2,987.05,741.15,0.4289,2025-06,345.64
2024-03-16,Té Orgánico,Alimentos,Oeste,Retail,4,16.82,13.44,67.28,53.76,13.52,0.201,2024-03,16.82
2024-09-10,Chaqueta Premium,Moda,Norte,Retail,3,275.96,201.79,827.88,605.37,222.51,0.2688,2024-09,275.96
2024-07-23,Té Orgánico,Alimentos,Sur,Distribuidor,1,25.7,14.16,25.7,14.16,11.54,0.449,2024-07,25.7
2024-10-26,Camisa Oxford,Moda,Sur,Online,1,117.77,87.16,117.77,87.16,30.61,0.2599,2024-10,117.77
2024-12-20,Smartwatch Z,Electrónica,Este,Retail,7,319.74,222.46,2238.18,1557.22,680.96,0.3042,2024-12,319.74
2024-01-01,Té Orgánico,Alimentos,Este,Retail,1,41.7,19.58,41.7,19.58,22.12,0.5305,2024-01,41.7
2025-04-30,Auriculares Max,Electrónica,Oeste,Online,1,830.58,636.36,830.58,636.36,194.22,0.2338,2025-04,830.58
2025-05-06,Smart Band,Deportes,Este,Retail,2,728.18,378.96,1456.36,757.92,698.44,0.4796,2025-05,728.18
2024-03-21,Pack Proteico,Alimentos,Centro,Online,1,25.03,18.77,25.03,18.77,6.26,0.2501,2024-03,25.03
2024-08-12,Aspiradora Plus,Hogar,Este,Online,1,441.27,347.35,441.27,347.35,93.92,0.2128,2024-08,441.27
2024-11-19,Cafetera Barista,Hogar,Oeste,Online,2,320.19,165.39,640.38,330.78,309.6,0.4835,2024-11,320.19
2024-05-20,Té Orgánico,Alimentos,Este,Distribuidor,5,80.91,49.8,404.55,249.0,155.55,0.3845,2024-05,80.91
2024-11-26,Cocoa Premium,Alimentos,Sur,Retail,1,37.56,21.76,37.56,21.76,15.8,0.4207,2024-11,37.56
2024-02-27,Smartphone X,Electrónica,Oeste,Retail,1,796.73,400.17,796.73,400.17,396.56,0.4977,2024-02,796.73
2024-09-24,Auriculares Max,Electrónica,Oeste,Distribuidor,4,390.26,190.32,1561.04,761.28,799.76,0.5123,2024-09,390.26
2024-04-27,Smart Band,Deportes,Oeste,Distribuidor,4,981.08,442.27,3924.32,1769.08,2155.24,0.5492,2024-04,981.08
2024-04-24,Zapatillas Urban,Moda,Este,Distribuidor,5,314.75,201.78,1573.75,1008.9,564.85,0.3589,2024-04,314.75
2025-05-30,Smartwatch Z,Electrónica,Sur,Distribuidor,1,631.38,499.52,631.38,499.52,131.86,0.2088,2025-05,631.38
2024-09-23,Auriculares Max,Electrónica,Oeste,Retail,2,811.35,629.78,1622.7,1259.56,363.14,0.2238,2024-09,811.35
2024-03-19,Té Orgánico,Alimentos,Este,Retail,2,32.09,19.03,64.18,38.06,26.12,0.407,2024-03,32.09
2024-11-01,Camisa Oxford,Moda,Sur,Retail,3,91.41,70.84,274.23,212.52,61.71,0.225,2024-11,91.41
2024-04-29,Cocoa Premium,Alimentos,Este,Distribuidor,7,43.12,33.29,301.84,233.03,68.81,0.228,2024-04,43.12
2024-12-06,Café Gourmet,Alimentos,Sur,Distribuidor,3,21.41,10.24,64.23,30.72,33.51,0.5217,2024-12,21.41
2025-04-09,Cafetera Barista,Hogar,Oeste,Distribuidor,1,509.61,373.61,509.61,373.61,136.0,0.2669,2025-04,509.61
2025-06-19,Cocoa Premium,Alimentos,Oeste,Online,1,46.19,26.11,46.19,26.11,20.08,0.4347,2025-06,46.19
2024-07-21,Cafetera Barista,Hogar,Sur,Online,1,91.38,42.38,91.38,42.38,49.0,0.5362,2024-07,91.38
2025-06-04,Smartwatch Z,Electrónica,Sur,Online,3,1131.78,698.35,3395.34,2095.05,1300.29,0.383,2025-06,1131.78
2024-05-02,Bolso Classic,Moda,Oeste,Distribuidor,1,211.84,161.5,211.84,161.5,50.34,0.2376,2024-05,211.84
2024-10-28,Pack Proteico,Alimentos,Sur,Retail,4,66.21,34.7,264.84,138.8,126.04,0.4759,2024-10,66.21
2025-02-15,Chaqueta Premium,Moda,Centro,Online,2,109.38,59.28,218.76,118.56,100.2,0.458,2025-02,109.38
2024-08-01,Té Orgánico,Alimentos,Centro,Distribuidor,1,67.01,53.13,67.01,53.13,13.88,0.2071,2024-08,67.01
2024-09-07,Purificador A2,Hogar,Este,Online,3,70.2,55.79,210.6,167.37,43.23,0.2053,2024-09,70.2
2024-04-28,Laptop Pro,Electrónica,Norte,Online,1,829.86,384.7,829.86,384.7,445.16,0.5364,2024-04,829.86
2024-02-02,Té Orgánico,Alimentos,Centro,Online,1,8.07,6.44,8.07,6.44,1.63,0.202,2024-02,8.07
2024-07-25,Tablet Air,Electrónica,Oeste,Distribuidor,2,825.57,599.61,1651.14,1199.22,451.92,0.2737,2024-07,825.57
2025-03-22,Horno Smart,Hogar,Oeste,Retail,2,89.78,63.85,179.56,127.7,51.86,0.2888,2025-03,89.78
2025-05-19,Purificador A2,Hogar,Este,Retail,4,461.77,280.92,1847.08,1123.68,723.4,0.3916,2025-05,461.77
2024-10-09,Licuadora Pro,Hogar,Sur,Online,3,207.79,131.87,623.37,395.61,227.76,0.3654,2024-10,207.79
2025-02-06,Horno Smart,Hogar,Este,Distribuidor,7,118.81,86.99,831.67,608.93,222.74,0.2678,2025-02,118.81
2025-04-30,Bolso Classic,Moda,Oeste,Distribuidor,1,238.02,175.15,238.02,175.15,62.87,0.2641,2025-04,238.02
2025-05-29,Smartphone X,Electrónica,Sur,Distribuidor,3,771.83,457.79,2315.49,1373.37,942.12,0.4069,2025-05,771.83
2024-10-31,Licuadora Pro,Hogar,Centro,Distribuidor,4,512.84,312.65,2051.36,1250.6,800.76,0.3904,2024-10,512.84
2025-04-08,Snack Saludable,Alimentos,Este,Distribuidor,3,24.03,14.93,72.09,44.79,27.3,0.3787,2025-04,24.03
2025-01-23,Bicicleta Urbana,Deportes,Oeste,Online,1,191.3,122.44,191.3,122.44,68.86,0.36,2025-01,191.3
2025-04-30,Snack Saludable,Alimentos,Sur,Online,4,51.4,30.72,205.6,122.88,82.72,0.4023,2025-04,51.4
2025-04-12,Snack Saludable,Alimentos,Norte,Retail,2,77.46,58.84,154.92,117.68,37.24,0.2404,2025-04,77.46
2024-10-14,Camisa Oxford,Moda,Oeste,Retail,6,219.76,132.17,1318.56,793.02,525.54,0.3986,2024-10,219.76
2025-03-27,Laptop Pro,Electrónica,Centro,Distribuidor,3,606.8,294.58,1820.4,883.74,936.66,0.5145,2025-03,606.8
2024-11-27,Colchoneta Yoga,Deportes,Este,Distribuidor,1,267.1,143.43,267.1,143.43,123.67,0.463,2024-11,267.1
2024-11-21,Tablet Air,Electrónica,Este,Retail,3,1002.11,462.82,3006.33,1388.46,1617.87,0.5382,2024-11,1002.11
2024-03-31,Jeans Fit,Moda,Centro,Online,3,49.33,30.66,147.99,91.98,56.01,0.3785,2024-03,49.33
2025-03-17,Bolso Classic,Moda,Sur,Online,3,46.83,32.68,140.49,98.04,42.45,0.3022,2025-03,46.83
2024-05-22,Cafetera Barista,Hogar,Sur,Retail,3,100.7,77.02,302.1,231.06,71.04,0.2352,2024-05,100.7
2025-06-26,Cinta Correr,Deportes,Este,Online,2,457.65,365.73,915.3,731.46,183.84,0.2009,2025-06,457.65
2024-04-06,Pack Proteico,Alimentos,Norte,Distribuidor,1,49.45,24.93,49.45,24.93,24.52,0.4959,2024-04,49.45
2024-11-22,Colchoneta Yoga,Deportes,Este,Online,1,761.16,352.82,761.16,352.82,408.34,0.5365,2024-11,761.16
2024-01-21,Snack Saludable,Alimentos,Oeste,Online,1,68.07,54.27,68.07,54.27,13.8,0.2027,2024-01,68.07
2024-02-03,Smartwatch Z,Electrónica,Este,Distribuidor,1,587.79,271.25,587.79,271.25,316.54,0.5385,2024-02,587.79
2024-11-01,Laptop Pro,Electrónica,Oeste,Distribuidor,1,670.31,420.05,670.31,420.05,250.26,0.3733,2024-11,670.31
2024-02-25,Colchoneta Yoga,Deportes,Este,Retail,4,355.08,178.24,1420.32,712.96,707.36,0.498,2024-02,355.08
2025-06-06,Horno Smart,Hogar,Este,Online,1,509.52,343.9,509.52,343.9,165.62,0.3251,2025-06,509.52
2024-12-24,Horno Smart,Hogar,Norte,Retail,3,104.93,75.72,314.79,227.16,87.63,0.2784,2024-12,104.93
2024-05-22,Té Orgánico,Alimentos,Oeste,Online,3,22.25,15.33,66.75,45.99,20.76,0.311,2024-05,22.25
2024-05-04,Cocoa Premium,Alimentos,Este,Retail,1,42.75,27.83,42.75,27.83,14.92,0.349,2024-05,42.75
2024-08-20,Auriculares Max,Electrónica,Centro,Retail,1,1355.46,799.47,1355.46,799.47,555.99,0.4102,2024-08,1355.46
2025-01-24,Horno Smart,Hogar,Este,Retail,1,562.75,401.77,562.75,401.77,160.98,0.2861,2025-01,562.75
2025-03-18,Smartphone X,Electrónica,Norte,Online,3,568.55,374.86,1705.65,1124.58,581.07,0.3407,2025-03,568.55
2024-12-02,Cinta Correr,Deportes,Oeste,Distribuidor,2,412.31,274.69,824.62,549.38,275.24,0.3338,2024-12,412.31
2024-12-21,Té Orgánico,Alimentos,Este,Distribuidor,2,39.98,24.79,79.96,49.58,30.38,0.3799,2024-12,39.98
2024-02-08,Cafetera Barista,Hogar,Este,Distribuidor,3,427.73,339.82,1283.19,1019.46,263.73,0.2055,2024-02,427.73
2024-07-01,Aspiradora Plus,Hogar,Norte,Online,1,389.92,287.88,389.92,287.88,102.04,0.2617,2024-07,389.92
2025-04-19,Pack Proteico,Alimentos,Centro,Distribuidor,3,37.21,19.09,111.63,57.27,54.36,0.487,2025-04,37.21
2024-03-17,Té Orgánico,Alimentos,Centro,Distribuidor,1,75.98,46.96,75.98,46.96,29.02,0.3819,2024-03,75.98
2025-03-29,Laptop Pro,Electrónica,Sur,Distribuidor,1,462.13,246.25,462.13,246.25,215.88,0.4671,2025-03,462.13
2024-05-22,Snack Saludable,Alimentos,Este,Retail,4,31.39,20.22,125.56,80.88,44.68,0.3558,2024-05,31.39
2025-01-29,Cinta Correr,Deportes,Centro,Retail,2,1173.28,554.7,2346.56,1109.4,1237.16,0.5272,2025-01,1173.28
2024-11-27,Pack Proteico,Alimentos,Norte,Online,3,45.25,24.95,135.75,74.85,60.9,0.4486,2024-11,45.25
2024-06-03,Colchoneta Yoga,Deportes,Norte,Online,3,1165.71,796.23,3497.13,2388.69,1108.44,0.317,2024-06,1165.71
2025-02-05,Colchoneta Yoga,Deportes,Este,Retail,3,952.36,604.97,2857.08,1814.91,1042.17,0.3648,2025-02,952.36
2024-05-04,Smartphone X,Electrónica,Oeste,Retail,1,1200.06,944.91,1200.06,944.91,255.15,0.2126,2024-05,1200.06
2024-12-14,Licuadora Pro,Hogar,Sur,Retail,1,447.42,357.75,447.42,357.75,89.67,0.2004,2024-12,447.42
2024-09-27,Mancuernas Set,Deportes,Este,Retail,1,322.59,182.76,322.59,182.76,139.83,0.4335,2024-09,322.59
2024-08-11,Aspiradora Plus,Hogar,Sur,Online,2,359.93,208.68,719.86,417.36,302.5,0.4202,2024-08,359.93
2025-04-14,Cafetera Barista,Hogar,Este,Retail,1,373.18,238.31,373.18,238.31,134.87,0.3614,2025-04,373.18
2024-03-02,Snack Saludable,Alimentos,Sur,Distribuidor,3,69.34,38.92,208.02,116.76,91.26,0.4387,2024-03,69.34
2024-12-14,Horno Smart,Hogar,Este,Online,1,550.32,336.01,550.32,336.01,214.31,0.3894,2024-12,550.32
2025-01-05,Chaqueta Premium,Moda,Oeste,Online,3,307.27,222.94,921.81,668.82,252.99,0.2744,2025-01,307.27
2025-05-31,Cinta Correr,Deportes,Este,Retail,2,253.12,115.28,506.24,230.56,275.68,0.5446,2025-05,253.12
2024-11-08,Chaqueta Premium,Moda,Centro,Retail,3,204.43,122.84,613.29,368.52,244.77,0.3991,2024-11,204.43
2024-05-30,Colchoneta Yoga,Deportes,Norte,Distribuidor,3,333.89,158.97,1001.67,476.91,524.76,0.5239,2024-05,333.89
2025-06-22,Auriculares Max,Electrónica,Norte,Online,5,1330.93,811.21,6654.65,4056.05,2598.6,0.3905,2025-06,1330.93
2024-02-15,Cocoa Premium,Alimentos,Norte,Online,2,38.11,25.35,76.22,50.7,25.52,0.3348,2024-02,38.11
2025-03-29,Camisa Oxford,Moda,Este,Online,3,22.61,12.04,67.83,36.12,31.71,0.4675,2025-03,22.61
2024-05-12,Zapatillas Urban,Moda,Este,Online,2,182.46,117.26,364.92,234.52,130.4,0.3573,2024-05,182.46
2024-08-19,Tablet Air,Electrónica,Norte,Distribuidor,1,330.62,178.09,330.62,178.09,152.53,0.4613,2024-08,330.62
2025-04-08,Aspiradora Plus,Hogar,Sur,Online,4,465.85,287.99,1863.4,1151.96,711.44,0.3818,2025-04,465.85
2024-12-13,Bicicleta Urbana,Deportes,Oeste,Retail,4,1113.46,603.54,4453.84,2414.16,2039.68,0.458,2024-12,1113.46
2025-02-25,Chaqueta Premium,Moda,Oeste,Distribuidor,2,247.34,171.39,494.68,342.78,151.9,0.3071,2025-02,247.34
2024-09-11,Smartwatch Z,Electrónica,Este,Retail,1,1239.41,813.69,1239.41,813.69,425.72,0.3435,2024-09,1239.41
2025-03-19,Bicicleta Urbana,Deportes,Centro,Distribuidor,3,1163.09,638.72,3489.27,1916.16,1573.11,0.4508,2025-03,1163.09
2024-11-10,Mancuernas Set,Deportes,Norte,Online,1,1109.12,753.16,1109.12,753.16,355.96,0.3209,2024-11,1109.12
2024-07-11,Purificador A2,Hogar,Oeste,Retail,1,110.26,83.43,110.26,83.43,26.83,0.2433,2024-07,110.26
2024-05-24,Bicicleta Urbana,Deportes,Sur,Distribuidor,2,752.77,454.17,1505.54,908.34,597.2,0.3967,2024-05,752.77
2024-08-03,Smart Band,Deportes,Norte,Retail,2,1061.05,591.22,2122.1,1182.44,939.66,0.4428,2024-08,1061.05
2025-02-21,Bolso Classic,Moda,Centro,Online,4,158.7,91.61,634.8,366.44,268.36,0.4227,2025-02,158.7
2024-09-23,Camisa Oxford,Moda,Norte,Distribuidor,1,36.0,19.12,36.0,19.12,16.88,0.4689,2024-09,36.0
2025-02-03,Colchoneta Yoga,Deportes,Centro,Online,3,390.7,184.6,1172.1,553.8,618.3,0.5275,2025-02,390.7
2025-03-14,Pack Proteico,Alimentos,Este,Online,1,53.51,30.36,53.51,30.36,23.15,0.4326,2025-03,53.51
2024-12-20,Smart Band,Deportes,Sur,Online,2,512.4,354.98,1024.8,709.96,314.84,0.3072,2024-12,512.4
2025-02-25,Smartwatch Z,Electrónica,Norte,Distribuidor,2,931.37,664.92,1862.74,1329.84,532.9,0.2861,2025-02,931.37
2025-06-29,Tablet Air,Electrónica,Sur,Distribuidor,1,1322.31,859.81,1322.31,859.81,462.5,0.3498,2025-06,1322.31
2024-06-19,Cocoa Premium,Alimentos,Este,Distribuidor,1,71.11,45.16,71.11,45.16,25.95,0.3649,2024-06,71.11
2024-06-04,Tablet Air,Electrónica,Norte,Retail,2,454.69,227.89,909.38,455.78,453.6,0.4988,2024-06,454.69
2024-01-11,Smartphone X,Electrónica,Sur,Distribuidor,1,924.32,673.01,924.32,673.01,251.31,0.2719,2024-01,924.32
2025-03-02,Colchoneta Yoga,Deportes,Centro,Distribuidor,2,836.0,582.14,1672.0,1164.28,507.72,0.3037,2025-03,836.0
2024-07-04,Horno Smart,Hogar,Norte,Retail,3,224.52,172.85,673.56,518.55,155.01,0.2301,2024-07,224.52
2024-11-25,Licuadora Pro,Hogar,Este,Online,1,246.13,120.08,246.13,120.08,126.05,0.5121,2024-11,246.13
